summary_nr,fatality_ind,partition
202064085,1,test
202064093,1,test
202064101,1,test
202064119,1,test
202064127,1,test
202064135,1,train
202064143,1,test
202064168,1,test
202064176,1,test
202064192,1,train
202064200,1,test
202064218,1,test
202064226,1,test
202064242,1,train
202064259,1,test
202064275,1,train
202064283,1,test
202064291,1,validation
202064309,1,validation
202064317,1,validation
202064341,1,validation
202074019,1,test
202074027,1,train
202074035,1,test
202074043,0,train
202074050,0,test
202074068,0,train
202074076,0,train
202074084,1,train
202074092,0,train
202074118,0,test
202074134,1,test
202074167,0,test
202074209,1,train
202074241,1,test
202074258,1,test
202074274,1,test
202074290,1,test
202074316,1,test
202074324,1,test
202074332,0,test
202074373,1,test
202074407,1,test
202074415,0,test
202074423,1,test
202074464,1,train
202074472,0,test
202074498,1,train
202074522,0,test
202074530,1,test
202074555,1,test
202074571,1,test
202074597,0,test
202074605,0,test
202074613,1,train
202074621,1,train
202074639,1,test
202074654,1,test
202074662,1,test
202074670,1,test
202074688,1,train
202074696,1,train
202074704,1,test
202074720,0,test
202074738,1,test
202074746,1,test
202074753,1,train
202074761,1,train
202074779,1,test
202074787,1,test
202074795,1,test
202074803,1,test
202074829,0,train
202074845,0,test
202074852,1,test
202074860,1,train
202074878,0,test
202074886,1,train
202074902,0,test
202074910,1,train
202074928,0,train
202074936,0,test
202074969,1,train
202074977,1,test
202074985,1,test
202074993,1,test
202075016,1,test
202075024,1,test
202075032,0,test
202075065,1,test
202075073,1,test
202075081,1,test
202075099,1,test
202075107,1,test
202075115,1,train
202075131,1,train
202075230,1,test
202075255,0,test
202075263,0,test
202075289,1,test
202075297,1,test
202075305,1,test
202075313,1,test
202075321,1,test
202075339,1,train
202075347,1,train
202075362,1,train
202075370,1,train
202075396,1,test
202075404,1,test
202075412,1,test
202075446,0,train
202075453,0,train
202075461,1,train
202075495,0,test
202075511,1,test
202075529,1,test
202075537,1,test
202075560,0,test
202075578,0,test
202075586,1,test
202075602,1,test
202075628,0,test
202075636,1,train
202075644,1,test
202075651,1,test
202075669,1,test
202075677,1,test
202075685,0,train
202075701,1,train
202075719,1,train
202075727,1,test
202075735,0,test
202075743,1,test
202075750,1,test
202075768,1,train
202075776,0,train
202075784,1,train
202075792,1,test
202075800,1,test
202075826,0,test
202075834,1,test
202075859,1,test
202075867,1,test
202075875,1,train
202075883,0,train
202075891,0,train
202075909,0,test
202075917,0,test
202075925,0,test
202075933,1,test
202075941,0,test
202075958,1,test
202075974,1,train
202075990,0,train
202076014,0,test
202076048,1,test
202076055,1,test
202076063,1,test
202076071,1,train
202076097,0,train
202076105,1,test
202076121,0,train
202076139,0,train
202076147,1,test
202076154,1,test
202076162,0,test
202076170,1,train
202076212,0,test
202076220,0,test
202076246,0,test
202076253,1,test
202076261,1,train
202076279,0,train
202076295,1,test
202076303,0,test
202076311,1,test
202076337,0,test
202076345,0,test
202076360,0,test
202076378,0,test
202076386,0,test
202076394,0,test
202076410,1,test
202076428,0,test
202076436,1,train
202076444,1,test
202076451,1,test
202076469,0,test
202076485,0,test
202076493,0,test
202076501,0,test
202076519,0,test
202076535,1,test
202076543,0,train
202076550,0,test
202076576,0,train
202076584,1,test
202076592,0,test
202076618,0,train
202076626,0,test
202076634,1,test
202076659,0,train
202076667,1,test
202076675,1,test
202076691,1,test
202076766,0,test
202076774,0,test
202076782,0,test
202076790,1,test
202076808,0,train
202076816,1,test
202076832,0,test
202076840,0,test
202076857,1,test
202076873,1,test
202076881,1,test
202076899,1,test
202076907,0,test
202076931,1,train
202076964,1,test
202076972,0,test
202076980,0,train
202076998,1,train
202077004,1,test
202077012,1,test
202077020,0,test
202077038,0,test
202077046,0,test
202077061,1,test
202077079,1,test
202077095,0,test
202077111,1,test
202077129,1,train
202077137,0,train
202077152,0,train
202077160,0,test
202077178,0,test
202077186,1,test
202077228,1,test
202077236,1,test
202077251,0,test
202077277,1,test
202077285,1,train
202077293,0,test
202077327,1,test
202077335,0,test
202077368,1,train
202077376,1,test
202077384,1,test
202077616,0,train
202077632,1,test
202077640,1,train
202077657,0,test
202077665,1,test
202077673,0,train
202077681,0,test
202077699,1,train
202077707,0,train
202077715,0,train
202077723,0,train
202077731,1,train
202077749,0,train
202077756,0,train
202077764,0,train
202077772,1,test
202077806,1,test
202077913,1,test
202077939,0,test
202077954,0,train
202077962,0,test
202077970,0,train
202077988,1,test
202077996,0,test
202078002,1,test
202078028,0,test
202078044,0,test
202078051,1,test
202078069,1,test
202078101,1,test
202078127,0,train
202078135,0,train
202078143,0,train
202078150,1,test
202078168,0,test
202078176,1,test
202078689,0,train
202078697,0,train
202078705,0,train
202078713,0,train
202078739,1,test
202078747,0,test
202078754,0,test
202078762,0,test
202078770,0,train
202078788,0,train
202078796,0,train
202078804,0,test
202078812,1,train
202078820,0,test
202078838,0,test
202078846,0,train
202078879,0,train
202078887,1,test
202078895,1,test
202078903,0,test
202078911,0,test
202078929,0,test
202078945,0,test
202078952,0,train
202078978,0,test
202078994,0,test
202079000,0,train
202079018,1,test
202079034,0,test
202079042,0,train
202079059,0,test
202079083,0,train
202079109,0,test
202079117,0,test
202079125,0,test
202079133,0,train
202079158,0,train
202079166,0,test
202079174,0,test
202079281,1,test
202079315,1,train
202079323,0,train
202079349,0,test
202079364,0,test
202079380,0,train
202079398,1,train
202079406,1,test
202079414,1,test
202079422,0,train
202079430,1,test
202079448,0,test
202079455,1,test
202079463,0,train
202079489,1,test
202079497,0,train
202079505,1,test
202079513,0,test
202079521,1,train
202079562,0,train
202079588,0,train
202079596,1,train
202079604,0,train
202079612,0,test
202079620,0,test
202079638,1,train
202079646,0,train
202079653,1,test
202079661,0,test
202079679,0,test
202079687,1,train
202079695,0,test
202079703,1,train
202079711,0,train
202079737,0,train
202079752,0,train
202079760,0,test
202079778,1,test
202079786,0,test
202079794,1,train
202079828,0,test
202079844,0,train
202079877,0,test
202079927,0,train
202079943,1,test
202079950,0,test
202079968,1,validation
202079984,0,train
202079992,1,validation
202080032,1,train
202080040,0,test
202080057,0,validation
202080065,0,validation
202080081,0,validation
202080099,0,validation
202080107,0,train
202080115,0,validation
202080123,1,validation
202080131,0,validation
202080149,0,validation
202080164,0,validation
202080172,0,validation
202080180,0,validation
202080206,1,validation
202080214,0,validation
202080222,1,test
202080230,0,test
202080248,0,validation
202080263,0,validation
202080271,0,validation
202080289,0,validation
202080297,1,validation
202080313,0,validation
202080321,1,validation
202080339,0,validation
202080347,0,validation
202080354,1,validation
202080362,1,validation
202080370,1,validation
202080388,1,validation
202080396,1,validation
202080404,1,validation
202080412,1,validation
202080420,0,validation
202080438,1,validation
202080453,1,validation
202080461,0,validation
202080495,0,validation
202080511,1,validation
202080529,0,validation
202080537,0,validation
202080545,0,validation
202080552,0,validation
202080560,1,validation
202080586,0,validation
202080594,0,validation
202080602,1,validation
202080610,1,validation
202080628,0,validation
202080636,1,validation
202080644,1,validation
202080651,1,validation
202080677,1,validation
202080685,1,validation
202080693,1,validation
202080800,0,validation
202080818,0,validation
202080834,0,validation
202080842,1,validation
202080859,1,validation
202080867,0,validation
202080875,0,validation
202080990,0,validation
202081006,1,validation
202081014,1,validation
202081022,1,validation
202081030,0,validation
202081048,1,validation
202081055,0,validation
202081063,1,validation
202081071,0,validation
202081089,0,validation
202081105,1,validation
202081113,1,validation
202081121,1,validation
202081139,1,validation
202081147,0,validation
202081154,1,validation
202081162,0,validation
202081170,0,validation
202081188,1,validation
202081196,1,validation
202081204,1,validation
202081212,0,validation
202081220,0,validation
202081246,0,validation
202081253,0,validation
202081261,0,validation
202081279,0,validation
202081295,1,validation
202081303,1,validation
202081329,0,validation
202081352,1,validation
202081360,1,validation
202081394,1,validation
202081519,1,validation
202081543,0,validation
202081774,0,validation
202085015,0,test
202085023,1,test
202085031,1,test
202085049,0,test
202085056,1,test
202085072,1,test
202085098,1,test
202085106,0,test
202085114,0,test
202085122,0,test
202085148,1,test
202085155,0,test
202085163,0,test
202085171,0,test
202085189,1,train
202085197,1,test
202085205,1,train
202085213,1,test
202085221,1,test
202085239,1,train
202085247,1,test
202085254,1,train
202085262,1,test
202085270,1,test
202085288,0,test
202085304,1,train
202085312,1,test
202085338,1,test
202085346,1,train
202085353,1,train
202085361,1,test
202085379,1,train
202085387,1,train
202085403,1,test
202085429,1,test
202085437,1,test
202085452,1,train
202085460,1,test
202085478,1,test
202085486,1,test
202085494,1,test
202085502,1,train
202085510,1,train
202085528,1,test
202085536,0,test
202085544,0,train
202085551,0,train
202085569,0,test
202085577,0,test
202085593,1,test
202085601,0,train
202085619,1,test
202085635,1,test
202085643,0,train
202085650,1,train
202085668,1,test
202085684,1,train
202085692,1,test
202085700,1,test
202085718,0,test
202085726,1,test
202085734,1,train
202085742,1,test
202085759,1,test
202085775,1,test
202085809,0,test
202085817,0,train
202085825,1,test
202085833,0,test
202085841,1,test
202085858,0,test
202085866,0,train
202085973,1,test
202085981,1,test
202085999,1,train
202086005,1,test
202086013,1,test
202086039,1,train
202086054,0,test
202086062,1,test
202086070,0,train
202086088,1,test
202086096,0,train
202086104,1,test
202086112,0,test
202086120,0,train
202086138,1,train
202086153,1,test
202086161,1,test
202086179,0,test
202086187,1,test
202086195,0,train
202086203,0,train
202086229,1,train
202086245,0,train
202086252,0,test
202086286,0,train
202086302,0,test
202086328,1,test
202086344,0,train
202086351,1,test
202086369,1,test
202086377,0,train
202086385,1,test
202086427,0,test
202086468,0,train
202086476,0,train
202086484,0,test
202086500,0,test
202086518,1,train
202086534,1,train
202086559,1,train
202086567,1,test
202086583,0,test
202086609,0,test
202086617,1,train
202086625,1,test
202086641,0,train
202086658,0,test
202086666,1,train
202086682,0,test
202086690,0,test
202086708,1,test
202086716,1,test
202086732,0,test
202086740,0,test
202086757,1,test
202086765,1,train
202086773,1,test
202086799,0,test
202086807,0,test
202086815,0,test
202086823,0,test
202086831,1,test
202086849,0,test
202086856,0,train
202086864,1,test
202086872,0,train
202086880,0,test
202086898,0,test
202086906,0,test
202086930,0,train
202086948,0,test
202086963,0,test
202086971,0,test
202086989,0,test
202086997,1,test
202087003,0,test
202087011,0,test
202087037,1,test
202087045,0,test
202087052,0,test
202087060,0,test
202087078,0,train
202087086,0,train
202087094,0,train
202087102,0,test
202087110,0,test
202087128,0,test
202087144,0,test
202087151,0,test
202087169,0,test
202087177,0,train
202087185,0,test
202087201,1,test
202087227,0,test
202087235,0,test
202087243,0,train
202087250,1,train
202087268,0,train
202087276,0,test
202087284,1,test
202087300,0,test
202087318,0,test
202087326,0,train
202087334,0,train
202087359,0,train
202087367,0,test
202087383,0,test
202087417,0,train
202087433,0,test
202087458,0,test
202087466,0,train
202087474,1,test
202087482,0,train
202087490,0,test
202087516,0,test
202087524,0,train
202087532,1,test
202087540,0,train
202087557,1,test
202087565,0,train
202087573,1,train
202087581,0,test
202087599,0,test
202087607,0,train
202087615,0,train
202087623,1,test
202087631,1,test
202087649,0,test
202087656,0,test
202087664,1,test
202087672,0,train
202087680,0,train
202087706,0,test
202087714,0,train
202087748,1,test
202087755,0,test
202087789,0,train
202087797,0,test
202087805,1,test
202087813,1,test
202087821,0,train
202087839,0,train
202087847,1,test
202087862,1,train
202087870,0,test
202087888,0,test
202087896,1,test
202087904,0,test
202087920,0,test
202087938,0,test
202087946,1,test
202087953,0,test
202087979,0,train
202087987,0,train
202088001,0,test
202088019,0,test
202088035,1,train
202088050,0,test
202088068,0,train
202088092,0,test
202088118,1,train
202088126,0,train
202088142,0,test
202088159,0,test
202088167,1,train
202088175,1,test
202088183,0,test
202088191,0,test
202088209,0,test
202088217,0,test
202088225,0,test
202088233,1,test
202088241,1,test
202088258,1,test
202088266,0,test
202088274,0,test
202088282,0,test
202088290,1,test
202088308,1,test
202088324,1,test
202088332,1,test
202088340,0,test
202088357,0,test
202088365,0,test
202088373,1,train
202088381,1,train
202088399,0,test
202088415,0,test
202088431,0,test
202088449,1,test
202088456,0,test
202088464,1,train
202088472,0,test
202088480,0,test
202088498,1,test
202088506,1,test
202088522,1,test
202088530,1,test
202088548,0,test
202088563,0,train
202088571,0,test
202088589,0,test
202088605,0,test
202088621,0,test
202088647,0,test
202088654,0,test
202088662,0,test
202088670,1,train
202088688,0,test
202088696,0,test
202088704,0,test
202088712,1,train
202088720,0,test
202088738,0,train
202088746,0,test
202088753,0,test
202088761,0,test
202088779,1,test
202088795,0,test
202088811,0,train
202088837,1,test
202088845,0,train
202088860,1,validation
202088878,1,validation
202088886,0,validation
